id,material_id,ori_title,creative_id_image,creative_id_brand,creative_id_price,creative_id_promotion,level_one_category_name,is_white_image
22676,102386,Babycare新生儿婴儿宝宝枕头定型枕,https://img.alicdn.com/bao/uploaded/O1CN01B4pqxD1Lbh2zAbnWE_!!6000000001318-0-yinhe.jpg,bc babycare,249.0,官方立减60元,婴童用品,1
104043,,爱他美德国白金版2段*3德爱白金二段婴幼儿宝宝营养奶粉官方正品,https://img.alicdn.com/bao/uploaded/O1CN01mQXLw922wmljus8a9_!!6000000007185-0-yinhe.jpg,aptamil/爱他美,639.0,1件8.8折,奶粉/辅食/营养品/零食,1
73109,,【M码】十月结晶婴幼儿棉柔巾加大尺寸干湿两用擦洗脸巾100抽*6包,https://img.alicdn.com/bao/uploaded/O1CN01vcKwLU1Gepc2paAP2_!!6000000000648-0-yinhe.jpg,十月结晶,84.0,,婴童用品,1
75369,,医用非卫生巾姨妈巾产妇科护垫械字号无菌月经期护理垫官方旗舰店,https://img.alicdn.com/bao/uploaded/O1CN01nFimfU1U0tmLfThjg_!!6000000002456-0-yinhe.jpg,阿里健康大药房,22.8,,医疗器械,1
107874,,医艾康美年大健康瑞慈体检套餐成人深度男女士全身中老年体检,https://img.alicdn.com/bao/uploaded/O1CN01YbN5Lc1JjoWVz6QiJ_!!6000000001065-0-yinhe.jpg,医艾康,249.0,满1089减690,体检/医疗保障卡,1
312056,6,蔓迪米诺地尔酊男女性防脱生发液增发密发育发正品搭上药器洗发水,https://img.alicdn.com/bao/uploaded/O1CN01KAoCAD1JnwKpMPbu9_!!6000000001074-0-yinhe.jpg,蔓迪,77.3,,OTC药品/国际医药,1
66944,,蓓悦莘医用妇科护垫非卫生巾姨妈巾护理垫女性经期产妇纯棉无菌,https://img.alicdn.com/bao/uploaded/O1CN01CafI1523Ilj7n6OdB_!!6000000007233-0-yinhe.jpg,蓓悦莘,11.8,,医疗器械,1
110209,,美年大健康粉红佳人体检06TMMN00体检套餐女士妇科检查HPV筛查,https://img.alicdn.com/bao/uploaded/i1/1765329839/O1CN01NIC3Lc2MYJoDIfg01_!!2-item_pic.png,美年大健康,1154.43,1件7.72折,体检/医疗保障卡,1
1248155,89512,光专嘉308光疗仪白癜风家用308nm准分子激光治疗仪紫外线灯医用,https://img.alicdn.com/bao/uploaded/O1CN01I3fnAt1ICYOgfMEJT_!!6000000000857-0-yinhe.jpg,光专嘉,540.0,补贴60元,医疗器械,1
1248646,89512,爱蓓泽医用级非卫生巾械字号护理垫医护垫巾姨妈巾官方旗舰店正品,https://img.alicdn.com/bao/uploaded/O1CN01nz7kai1IGDc8KAfPV_!!6000000000865-0-yinhe.jpg,爱蓓泽,6.9,,医疗器械,1
1248894,89512,【66元7件】奥美医疗医用级裤型非卫生巾安睡裤安心裤经期裤灭菌,https://img.alicdn.com/bao/uploaded/O1CN01owNACt1ZYqsriv4V5_!!6000000003207-0-yinhe.jpg,奥美（药品）,14.4,补贴1.6元,医疗器械,1
13714,110046,Rogaine/培健落健%米诺地尔生发液女性增发泡沫剂官方旗舰店正品,https://img.alicdn.com/bao/uploaded/O1CN01VhhH1Y1xnYSzcHdWF_!!6000000006488-0-yinhe.jpg,Rogaine/培健,369.0,满540减90,OTC药品/国际医药,1
104452,,可复美控痘小绿膜净痘焕肤油痘肌面膜5片/盒,https://img.alicdn.com/bao/uploaded/O1CN01jroEjh29mR7bnf7Oo_!!6000000008110-0-yinhe.jpg,可复美,118.0,官方立减25元,保健用品,1
110137,,【政府补贴15%】松下卷发棒直发梳直卷两用美发器不伤发蛋卷棒,https://img.alicdn.com/bao/uploaded/O1CN01IQLqkT26P88vLzHmJ_!!6000000007653-0-yinhe.jpg,Panasonic/松下,129.0,下单立减370元,个人护理/保健/按摩器材,1
1236353,102386,377水乳套装美白提亮去黄祛斑化妆护肤品保湿补水官方旗舰店正品,https://img.alicdn.com/bao/uploaded/O1CN01wXnLnF1dsKUA4LjKX_!!6000000003791-0-yinhe.jpg,水木花草,59.0,直降10元,美容护肤/美体/精油,1
1558964,85707,曼秀雷敦痘痘贴acnes乐肤洁祛痘贴遮瑕隔离抗痘隐形日夜修护痘印,https://img.alicdn.com/bao/uploaded/O1CN01AuU86u1FbnJ0H4Py3_!!6000000000506-0-yinhe.jpg,Mentholatum/曼秀雷敦,49.0,补贴8.7元,美容护肤/美体/精油,1
110727,"1,002",【618直播间补贴】父亲节礼物高夫恒润保湿礼盒男士护肤品套装,https://img.alicdn.com/bao/uploaded/O1CN017Fh1ao1tohFqDEFun_!!6000000005949-0-yinhe.jpg,gf/高夫,176.0,满223减13,美容护肤/美体/精油,1
1249230,89512,小气泡注氧仪配件喷枪美容仪器配件综合水氧仪喷氧枪水氧玻璃瓶子,https://img.alicdn.com/bao/uploaded/TB19470RUY1gK0jSZFMXXaWcVXa.jpg,科之茵,8.5,,美容美体仪器,1
716,,纹绣韩式半永久 标准量眉尺 纹绣定位尺 纹眉毛左右匀称 纹绣眉尺,https://img.alicdn.com/bao/uploaded/O1CN01Ha4kRh1ZBx6FVLcvq_!!6000000003157-0-yinhe.jpg,港雅,4.03,,彩妆/香水/美妆工具,1
100077,,【专享】爱尔康傲滴恒润隐形眼镜护理液美瞳透明片清洗液药水杀菌,https://img.alicdn.com/bao/uploaded/O1CN01ytn31c1hqH3riWYGB_!!6000000004328-0-yinhe.jpg,爱尔康,33.52,1件9.48折,隐形眼镜/护理液,1
1562951,102386,The Ordinary研度公式2%透明质酸+B5精华补水保湿紧致滋润敏感肌,https://img.alicdn.com/bao/uploaded/O1CN01l5Tf6X1voMCfyJXVP_!!6000000006219-0-yinhe.jpg,The Ordinary/研度公式,86.0,,美容护肤/美体/精油,1
95522,,【檀健次推荐】华伦天奴香水冒险小姐持久淡香大牌正品生日礼物,https://img.alicdn.com/bao/uploaded/O1CN012b5xco1IMAnpnJRsJ_!!6000000000878-0-yinhe.jpg,Valentino/华伦天奴,830.0,,彩妆/香水/美妆工具,1
1236858,104460,Ponds/旁氏米粹润泽保湿氨基酸洁面泡泡160ml*1瓶补水保湿洗面奶,https://img.alicdn.com/bao/uploaded/O1CN01B23fyh1zd8lz8LQZ4_!!6000000006736-0-yinhe.jpg,Ponds/旁氏,54.9,,美容护肤/美体/精油,1
1242548,89512,中国积木动漫系列暗影刺客伍陆柒小人偶积木五六七魔千刃拼装玩具,https://img.alicdn.com/bao/uploaded/O1CN01G21SI41sfFQYZHtdE_!!6000000005793-0-yinhe.jpg,Think World 积木玩具店,8.5,满3减1,玩具/童车/益智/积木/模型,1
1248606,89512,贝乐迪蜡笔小新积木拼图正版联名益智拼装儿童diy小颗粒女孩礼物,https://img.alicdn.com/bao/uploaded/O1CN01aTQnfV1zKMiQYZSka_!!6000000006695-0-yinhe.jpg,BALODY/贝乐迪,39.0,,玩具/童车/益智/积木/模型,1
83012,,龙宝抓周用品一周岁布置背景墙挂布场景装饰男女孩生日氛围道具,https://img.alicdn.com/bao/uploaded/O1CN01lIBlGM1iyLnnL3QqD_!!6000000004481-0-yinhe.jpg,仕彩,19.8,,玩具/童车/益智/积木/模型,1
83247,,布鲁可黄金圣斗士星矢拼装积木人手办超越版天蝎座米罗男孩模型,https://img.alicdn.com/bao/uploaded/O1CN01NHJjKu1BwcymrHQun_!!6000000000010-0-yinhe.jpg,布鲁可,79.15,1件9.5折,玩具/童车/益智/积木/模型,1
1254795,89512,潦草小狗巧克力蛋糕装饰摆件立体黄油小熊小猪兔生日蛋糕烘培插件,https://img.alicdn.com/bao/uploaded/O1CN01CSYnt21hh7JxVw62Y_!!6000000004308-0-yinhe.jpg,小淘气烘培装饰,23.89,,节庆用品/礼品,1
1408591,89512,周岁宝宝聪明门出租抓周礼过葱门仪式感道具木质架子,https://img.alicdn.com/bao/uploaded/O1CN016xYpao27QKfCrnrkW_!!6000000007791-0-yinhe.jpg,400,29.5,,玩具/童车/益智/积木/模型,1
1548621,102386,意大利画画儿童涂色三岁绘画启蒙涂填充画动物涂色书幼儿园图画本,https://img.alicdn.com/bao/uploaded/O1CN01SxnDvo1LsBE2DnpED_!!6000000001354-0-yinhe.jpg,Paperfox/纸贵满堂,12.5,满19减5,玩具/童车/益智/积木/模型,1
1233268,80548,神马先生智能数独小学生六宫格电子益智思维训练数字游戏玩具,https://img.alicdn.com/bao/uploaded/O1CN01ryhZi11duA4V08Q1c_!!6000000003795-0-yinhe.jpg,神马先生,89.0,满150减80,玩具/童车/益智/积木/模型,1
1242299,89512,之后牌/后续塔罗牌（现）英文版韦特教程桌布桌游卡牌维特正版,https://img.alicdn.com/bao/uploaded/i3/2208036514644/O1CN01tBaOVT1kB068DU8bS_!!2-item_pic.png,经典塔罗,129.0,,模玩/动漫/周边/娃圈三坑/桌游,1
1234534,102386,Luka卢卡go点读笔幼儿早教 点读机幼儿小孩早教识字启蒙有声阅读,https://img.alicdn.com/bao/uploaded/O1CN01vIuOur1sPfvLvGphH_!!6000000005759-0-yinhe.jpg,卢卡（母婴）,338.0,满300减50,玩具/童车/益智/积木/模型,1
1547553,102386,【临期特惠】Instinct天然百利无谷系列鸡肉幼猫粮囤货9磅/4kg,https://img.alicdn.com/bao/uploaded/O1CN01OySrHm1cisd00bryy_!!6000000003635-0-yinhe.jpg,INSTINCT/天然百利,282.0,满150减30,宠物/宠物食品及用品,1
51896,6,汪爸爸狗粮通用型泰迪柯基金毛比熊小型幼犬成犬旗舰店官方正品,https://img.alicdn.com/bao/uploaded/O1CN01sXatZq1ok2r7Pk2Gf_!!6000000005262-0-yinhe.jpg,汪爸爸,42.5,官方8.5折,宠物/宠物食品及用品,1
77689,,宠物除臭剂猫尿狗尿生物酶分解剂杀菌去尿味生喷雾猫咪除味剂神器,https://img.alicdn.com/bao/uploaded/O1CN01n3q9u41eEJXmCEDl0_!!6000000003839-0-yinhe.jpg,hipidog/嬉皮狗,29.9,,宠物/宠物食品及用品,1
1234460,102386,派得猫粮成猫幼猫通用10kg全价营养鲜肉流浪猫蓝猫布偶专用20斤装,https://img.alicdn.com/bao/uploaded/O1CN01yehXoF1lOZWQdffHS_!!6000000004809-0-yinhe.jpg,prominent/派得,125.0,满160减63,宠物/宠物食品及用品,1
1548600,102386,好主人比熊专用犬粮幼犬狗粮成犬小型犬奶糕泪痕3斤,https://img.alicdn.com/bao/uploaded/O1CN01l36vJU1Mw8GwL6WeO_!!6000000001498-0-yinhe.jpg,care/好主人,29.0,直降27元,宠物/宠物食品及用品,1
1556883,102386,海洋之星冻干双拼专用狗粮成犬幼犬粮小型犬全价1.8kg益生菌狗粮,https://img.alicdn.com/bao/uploaded/O1CN01soA33H1ZUHAwyf2Gr_!!6000000003197-0-yinhe.jpg,海洋之星,79.0,补贴40元,宠物/宠物食品及用品,1
1246675,102386,【秒杀】网易天成安心食猫罐头营养增肥猫零食猫咪零食罐网易严选,https://img.alicdn.com/bao/uploaded/O1CN01qGObyh22OR2mktBHm_!!6000000007110-0-yinhe.jpg,网易天成旗舰店,9.9,直降18元,宠物/宠物食品及用品,1
1561150,102386,BFUN木薯猫砂450G*2共1.8斤强吸水无尘不粘底猫沙幼猫秒结团包邮,https://img.alicdn.com/bao/uploaded/O1CN01z2c6mg1tRnRpRNoLF_!!6000000005899-0-yinhe.jpg,BFUN,7.8,满9减2,宠物/宠物食品及用品,1
1545978,102386,Unite Clean猫砂天然纳基矿砂低尘强结团包裹不粘底原矿石猫沙,https://img.alicdn.com/bao/uploaded/O1CN01RVDqEx1tGLYYu5RlL_!!6000000005874-0-yinhe.jpg,Unite Clean,10.9,满24减14,宠物/宠物食品及用品,1
1549414,102386,牧野奇迹鲜肉烘焙犬粮鸡肉鸭肉1.5kg全价比熊柴犬中小型狗粮金毛,https://img.alicdn.com/bao/uploaded/O1CN01apCDVW1xW9adxRHYB_!!6000000006450-0-yinhe.jpg,FURRY WONDER/牧野奇迹,89.0,满150减43,宠物/宠物食品及用品,1
